1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,
0,1,-1.5,1.8333333333333333333333333333333333333333333333333,-2.0833333333333333333333333333333333333333333333333,2.2833333333333333333333333333333333333333333333333,-2.45,2.5928571428571428571428571428571428571428571428571,-2.7178571428571428571428571428571428571428571428571,2.8289682539682539682539682539682539682539682539683,-2.9289682539682539682539682539682539682539682539683,3.0198773448773448773448773448773448773448773448773,-3.1032106782106782106782106782106782106782106782107,3.1801337551337551337551337551337551337551337551338,-3.2515623265623265623265623265623265623265623265623,3.3182289932289932289932289932289932289932289932290,-3.3807289932289932289932289932289932289932289932290,3.4395525226407579348755819344054638172285231108761,-3.4951080781963134904311374899610193727840786664316,3.5477396571436819114837690689083877938367102453790,-3.5977396571436819114837690689083877938367102453790,3.6453587047627295305313881165274354128843292929980,-3.6908132502172749850768426619819808674297838384526,3.7342915110868402024681470098080678239515229688874,-3.7759581777535068691348136764747344906181896355540,3.8159581777535068691348136764747344906181896355540,-3.8544197162150453306732752149362729521566511740156,3.8914567532520823677103122519733099891936882110526,-3.9271710389663680819960265376875957034794024967669,3.9616537975870577371684403307910439793414714622841,
0,0,0.5,-1,1.4583333333333333333333333333333333333333333333333,-1.875,2.2555555555555555555555555555555555555555555555556,-2.6055555555555555555555555555555555555555555555556,2.9296626984126984126984126984126984126984126984127,-3.2316468253968253968253968253968253968253968253968,3.5145436507936507936507936507936507936507936507937,-3.7808134920634920634920634920634920634920634920635,4.0324699374699374699374699374699374699374699374699,-4.2711784511784511784511784511784511784511784511785,4.4983308622594336880051165765451479737194022908309,-4.7151016840302554588268873983159697445411731126017,4.9224909961070675356389642103927818213532499246785,-5.1213574074734789020503306217591931877646163360449,5.3124436587312987873211962847817189553884231755380,-5.4963967154784731815544140474112462907981115264028,5.6737836983356572771286025008566656804899470386718,-5.8451046343901183205325915041380174801964570503565,6.0108027573338787537385636912529009080548356545837,-6.1712728986476733183071220678608131196822175606034,6.3268683782762916600766281932694826123468643509737,-6.4779067053864319348420207403284719919715919363958,6.6246743276077206605779751125005771646876761531479,-6.7674306133934630802325408612019206073601447151485,6.9064112117238945933650520130581102498313478655432,-7.0418309027227348720545701695300963085720169171559,
0,0,0,0.16666666666666666666666666666666666666666666666667,-0.41666666666666666666666666666666666666666666666667,0.70833333333333333333333333333333333333333333333333,-1.0208333333333333333333333333333333333333333333333,1.3430555555555555555555555555555555555555555555556,-1.66875,1.9942680776014109347442680776014109347442680776014,-2.3174327601410934744268077601410934744268077601411,2.6369367283950617283950617283950617283950617283951,-2.9520045194003527336860670194003527336860670194004,3.2621945145903479236812570145903479236812570145903,-3.5672786896745230078563411896745230078563411896745,3.8671674138251519203900156281108662061043013423966,-4.1618612690770428865666960905056143151381246619342,4.4514195629656939180748704558228367752177275986800,-4.7359394189364427459665554903650141745379840617936,5.0155417167644058400360921369324730669268484394535,-5.2903615525383294991138128393030353814667540157736,5.5605417286495512742151748631533527948234181604723,-5.8262283029400111978757472042505354075596207536703,6.0875675532588754915165543212615310992141788256087,-6.3447039240358618797793510740890649792009378906339,6.5977786591669135461824162018198442836948124646728,-6.8469289170663916975224939226017085910783352314573,7.0922872254963072775439004082498781156963973112035,-7.3339811759746452446950625818642324231021167653159,7.5721332867237450582593747202455465696480253124036,
0,0,0,0,0.041666666666666666666666666666666666666666666666667,-0.125,0.24305555555555555555555555555555555555555555555556,-0.38888888888888888888888888888888888888888888888889,0.55677083333333333333333333333333333333333333333333,-0.7421875,0.94161430776014109347442680776014109347442680776014,-1.1522900132275132275132275132275132275132275132275,1.3720347405937683715461493239271017048794826572604,-1.5991120113168724279835390946502057613168724279835,1.8321259052161829939607717385495163272941050718828,-2.0699444845278178611511944845278178611511944845278,2.3116424478918898561755704612847469990327133184276,-2.5564578166611276730324349371968419587467206514826,2.8037589034925551129254832958536662240365944069648,-3.0530188729102626258710914795570880226964883049539,3.3037959587484829178728960864037116760428307269266,-3.5557179374407843225926014597038562180174380610110,3.8084698341975821077842003171199177086912297955780,-4.0617841082384521598657545433916801177155611326941,4.3154327562909053053456109734442439135161519170944,-4.5692209132523397805367850164078065126841894327198,4.8229816309126056861591856395547236005186052967457,-5.0765715908039535268081668959473794742622473423552,5.3298675631431073581490204819563036926799758177553,-5.5827634657629227114143674675378289486490143269041,
0,0,0,0,0,0.0083333333333333333333333333333333333333333333333333,-0.029166666666666666666666666666666666666666666666667,0.063888888888888888888888888888888888888888888888889,-0.1125,0.17436342592592592592592592592592592592592592592593,-0.24858217592592592592592592592592592592592592592593,0.33418347663139329805996472663139329805996472663139,-0.43020764440035273368606701940035273368606701940035,0.53574877829218106995884773662551440329218106995885,-0.64997106481481481481481481481481481481481481481481,0.77211279182922701441219959738478256996775515294034,-0.90148432211221563073414925266777118628970480822333,1.0374632896352679752150651621551092450563350034250,-1.1794887238942195126057559919993782427644861507295,1.3270549819727750448649919549390448861348332247803,-1.4797059256182881761585465289168992872696576400280,1.6370295427015492674858272949361236527955067222626,-1.7986530853124940094218546340135716627053902704904,1.9642387302776062749776894304100898239528350442112,-2.1334797347875417816387625363847431621909834247401,2.3060970450391779938525869753225129187316295014239,-2.4818363109334987546424633221074285538348675565285,2.6604652602265582245002109383872331316318529378894,-2.8417713884695565647433597560996395414269332001164,3.0255599251296637150243604623739948411745185731424,
0,0,0,0,0,0,0.0013888888888888888888888888888888888888888888888889,-0.0055555555555555555555555555555555555555555555555556,0.013541666666666666666666666666666666666666666666667,-0.026041666666666666666666666666666666666666666666667,0.043478009259259259259259259259259259259259259259259,-0.066076388888888888888888888888888888888888888888889,0.093925011941504997060552616108171663727219282774838,-0.12701790766460905349794238683127572016460905349794,0.16528567754262198706643151087595532039976484420929,-0.20861708186360964138741916519694297472075249853028,0.25687413135293632978818164003349188534373719558905,-0.30990262088894901394901394901394901394901394901395,0.36753947031313056812762868024478841645214367142645,-0.42961782420230001615951057456054516607132715304379,0.49597057330093876840276017230749741037806881428281,-0.56643276023514296726745286416068309072424298761747,0.64084319399430429760771774120323416585131147499305,-0.71904550205136925453910272529078075988198061718828,0.80088878247960284932983978489120116921334874403041,-0.88622797187110452059539028634659089570098808102002,0.97492401206491905882048978539745677719066613876709,-1.0668438754328264201035439825125467236289945667867,1.1618604918694892138356943731692336211872750288541,-1.2598526087132670264130516061381867088226865185133,
0,0,0,0,0,0,0,0.00019841269841269841269841269841269841269841269841270,-0.00089285714285714285714285714285714285714285714285714,0.0023974867724867724867724867724867724867724867724868,-0.0050016534391534391534391534391534391534391534391534,0.0089541997354497354497354497354497354497354497354497,-0.014460565476190476190476190476190476190476190476190,0.021685566394767783656672545561434450323339212228101,-0.030758274085097001763668430335097001763668430335097,0.041777319254605134234763864393494023123652753282383,-0.054815886871080736821477562218302959043699784440525,0.069926129891841697397252952808508364063919619475175,-0.087142942163449975949975949975949975949975949975950,0.10648712481150947953564061735725462944745719584050,-0.12796801602162448034361614608528188775102355349269,0.15158566236928823121993805905230557395950302083949,-0.17733260601634018427754955287779116899242315664028,0.20519535358130993634745032423445352402943669903129,-0.23515558283345032195324627112156938902451922474746,0.26719113413263443592643986251721743579305317450868,-0.30127682535844614825703179660747093178155271608637,0.33738512210159129858371660347404340501083664715182,-0.37548668908133509930170031713520578799758645310849,0.41555084397338645150293115758931729217645800582760,
0,0,0,0,0,0,0,0,0.000024801587301587301587301587301587301587301587301587,-0.00012400793650793650793650793650793650793650793650794,0.00036375661375661375661375661375661375661375661375661,-0.00081845238095238095238095238095238095238095238095238,0.0015646356922398589065255731922398589065255731922399,-0.0026769868827160493827160493827160493827160493827160,0.0042259559109137482153355169228185101200974216847233,-0.0062765075165868816662467456118249769043419837070631,0.0088875899699997025559194871364183533495702807872120,-0.012112053903592687074829931972789115646258503401361,0.015996838897583892485788429351039580316476260038870,-0.020583309537765470167366110928721157998053941616552,0.025907665778340944144148141796583889470426801408577,-0.032001380826989728922415577324454455553808875384419,0.038891638207411921250594580008650163461059012695305,-0.046601751512470190132227169264206301243338280375317,0.055151557911691437480037599440641864744564809501621,-0.064557781225029450358167450285504640305545578491520,0.074834363307053851739953598843859157066816854434161,-0.085992764246255560934658480199691413799466955029953,0.098042232892740964455505501752335821121282549571089,-0.11099004975761458856935723682596360691430277209207,
0,0,0,0,0,0,0,0,0,0.0000027557319223985890652557319223985890652557319223986,-0.000015156525573192239858906525573192239858906525573192,0.000048225308641975308641975308641975308641975308641975,-0.00011642967372134038800705467372134038800705467372134,0.00023678626543209876543209876543209876543209876543210,-0.00042799961419753086419753086419753086419753086419753,0.00070973000825844741188656532571876487220402564317908,-0.0011020117280451275160269869264578259287253996248705,0.0016248111380451100193163685227177290669354161417653,-0.0022977030215780370790291425212060132695053329973965,0.0031396419109245577361759019607344122335303993152318,-0.0041688073878128312445442075071704701334330963960594,0.0054025057582100190609322142593887505844058012250392,-0.0068571139776186431028601950468639531095789319243310,0.0085480547692452483746251767863704819557119324763008,-0.010489794415598172963467975505712411174184360825272,0.012695856732065830462669479483338085763966953205337,-0.015178848317643886245675919878934418083411013916549,0.017950491403090325199007534650929201678478304821518,-0.021021661554742309518102480372346752171316410358302,0.024402428206216135878637152846565228761705463791788,
